-59.785278;54.910278
-60.425833;53.319168
-57.185300;51.443600
-58.658300;51.211700
-59.636700;50.468900
-61.789167;50.190000
-66.265556;50.223333
-71.393333;46.791111
-75.669167;45.322500
-71.005181;42.364347
-22.605556;63.985000
-2.719089;51.382669
14.260000;50.100833
69.281186;41.257861
65.921500;38.833600
